Date,Company,Open,High,Low,Close,No. of Shares
2021-08-10,TATACHEM.BO,847.0,866.0,831.0,843.4000244140625,380356
2021-08-11,TATACHEM.BO,854.0,862.8499755859375,836.2000122070312,859.9500122070312,243866
2021-08-12,TATACHEM.BO,861.5,886.2999877929688,860.0499877929688,875.6500244140625,348978
2021-08-13,TATACHEM.BO,880.0,888.0,876.0,879.4500122070312,150532
2021-08-16,TATACHEM.BO,880.0499877929688,891.9000244140625,866.5,871.5499877929688,221261
2021-08-17,TATACHEM.BO,875.0,886.5999755859375,858.75,865.2999877929688,185067
2021-08-18,TATACHEM.BO,865.5499877929688,874.0,855.25,859.7000122070312,66458
2021-08-20,TATACHEM.BO,851.1500244140625,865.0,832.7999877929688,839.7000122070312,168431
2021-08-23,TATACHEM.BO,843.0999755859375,852.9000244140625,814.4000244140625,822.7999877929688,172774
2021-08-24,TATACHEM.BO,820.0999755859375,837.5499877929688,820.0999755859375,829.7999877929688,86335
2021-08-25,TATACHEM.BO,838.0,838.0,820.25,822.0499877929688,54118
2021-08-26,TATACHEM.BO,823.0,834.0999755859375,820.5,826.25,83798
2021-08-27,TATACHEM.BO,832.9000244140625,842.0,826.0,829.0499877929688,138270
2021-08-30,TATACHEM.BO,834.0,839.9000244140625,832.0499877929688,834.2000122070312,263044
2021-08-31,TATACHEM.BO,841.4000244140625,860.2000122070312,837.0,844.5999755859375,396823
2021-09-01,TATACHEM.BO,853.75,853.75,833.5499877929688,840.9000244140625,227338
2021-09-02,TATACHEM.BO,844.0,853.2999877929688,841.0,846.3499755859375,88037
2021-09-03,TATACHEM.BO,851.9500122070312,854.0499877929688,834.7999877929688,841.0499877929688,91874
2021-09-06,TATACHEM.BO,842.0,846.3499755859375,836.3499755859375,839.0,76747
2021-09-07,TATACHEM.BO,840.0,843.5,820.25,823.2999877929688,59467
2021-09-08,TATACHEM.BO,830.0,835.0,813.1500244140625,832.5499877929688,115691
2021-09-09,TATACHEM.BO,830.3499755859375,834.0,821.5499877929688,829.1500244140625,75751
2021-09-13,TATACHEM.BO,829.1500244140625,842.4500122070312,827.4500122070312,837.2999877929688,107022
2021-09-14,TATACHEM.BO,841.0,843.1500244140625,831.0,835.5499877929688,73488
2021-09-15,TATACHEM.BO,838.7000122070312,862.5,836.0999755859375,859.0499877929688,117034
2021-09-16,TATACHEM.BO,867.0,879.4500122070312,863.0499877929688,865.1500244140625,477026
2021-09-17,TATACHEM.BO,872.5,872.5,840.6500244140625,844.5,91780
2021-09-20,TATACHEM.BO,843.0,843.0,796.0,800.0,258761
2021-09-21,TATACHEM.BO,796.0,809.5,780.0999755859375,802.2000122070312,245093
2021-09-22,TATACHEM.BO,802.2000122070312,828.7000122070312,802.2000122070312,825.6500244140625,398791
2021-09-23,TATACHEM.BO,834.4000244140625,855.5,827.4500122070312,847.0499877929688,348729
2021-09-24,TATACHEM.BO,854.0,901.5499877929688,851.0,885.2000122070312,535953
2021-09-27,TATACHEM.BO,898.0,928.5,896.0,914.5999755859375,943895
2021-09-28,TATACHEM.BO,922.75,926.4000244140625,901.0499877929688,906.4500122070312,432580
2021-09-29,TATACHEM.BO,896.4000244140625,937.7999877929688,895.2999877929688,932.5999755859375,304255
2021-09-30,TATACHEM.BO,941.9500122070312,945.0,915.5499877929688,919.25,161499
2021-10-01,TATACHEM.BO,918.1500244140625,928.2000122070312,907.8499755859375,911.0499877929688,109188
2021-10-04,TATACHEM.BO,915.0,940.0,908.2999877929688,935.9500122070312,204819
2021-10-05,TATACHEM.BO,939.9500122070312,952.0,928.7999877929688,930.5499877929688,453119
2021-10-06,TATACHEM.BO,930.0,980.9000244140625,930.0,962.2999877929688,401854
2021-10-07,TATACHEM.BO,980.0,980.0,952.5,959.25,121100
2021-10-08,TATACHEM.BO,965.0,978.2000122070312,954.9000244140625,965.75,192267
2021-10-11,TATACHEM.BO,972.75,987.0,965.5499877929688,968.0499877929688,149061
2021-10-12,TATACHEM.BO,969.0,975.5499877929688,946.75,970.3499755859375,185314
2021-10-13,TATACHEM.BO,980.0,1144.5,980.0,1107.800048828125,916335
2021-10-14,TATACHEM.BO,1144.0,1144.0,1078.8499755859375,1083.949951171875,613637
2021-10-18,TATACHEM.BO,1095.0,1158.0,1085.800048828125,1094.300048828125,386966
2021-10-19,TATACHEM.BO,1109.75,1121.25,1067.550048828125,1078.75,316461
2021-10-20,TATACHEM.BO,1088.3499755859375,1088.3499755859375,1009.25,1034.0999755859375,465507
2021-10-21,TATACHEM.BO,1035.0,1044.5,994.6500244140625,1003.9500122070312,243691
2021-10-22,TATACHEM.BO,1014.0499877929688,1027.199951171875,983.5999755859375,987.5999755859375,237893
2021-10-25,TATACHEM.BO,999.4500122070312,1001.7999877929688,953.3499755859375,979.5,159251
2021-10-26,TATACHEM.BO,985.0,1014.0,983.0499877929688,1007.75,105279
2021-10-27,TATACHEM.BO,1011.0,1025.550048828125,994.0499877929688,997.4000244140625,118891
2021-10-28,TATACHEM.BO,960.0,960.0,884.0499877929688,892.5,482489
2021-10-29,TATACHEM.BO,892.5,923.75,876.0999755859375,901.6500244140625,338973
2021-11-01,TATACHEM.BO,904.0,915.3499755859375,901.5,904.9500122070312,186248
2021-11-02,TATACHEM.BO,910.0,918.7999877929688,906.9000244140625,911.0499877929688,128187
2021-11-03,TATACHEM.BO,916.0,916.0,886.8499755859375,896.2000122070312,118356
2021-11-04,TATACHEM.BO,907.0,907.0,901.8499755859375,904.2000122070312,35796
2021-11-08,TATACHEM.BO,911.7999877929688,927.0999755859375,893.9000244140625,925.75,159486
2021-11-09,TATACHEM.BO,930.0,954.0,927.0,947.5,96566
2021-11-10,TATACHEM.BO,945.0,945.0,933.3499755859375,936.0499877929688,40209
2021-11-11,TATACHEM.BO,936.5,946.0499877929688,919.0,925.1500244140625,102012
2021-11-12,TATACHEM.BO,936.5,946.0999755859375,928.0499877929688,935.4000244140625,49846
2021-11-15,TATACHEM.BO,948.0,948.0,935.0,937.2000122070312,25821
2021-11-16,TATACHEM.BO,945.0,955.7999877929688,931.0499877929688,935.5999755859375,86417
2021-11-17,TATACHEM.BO,940.0,946.5499877929688,929.8499755859375,940.25,81602
2021-11-18,TATACHEM.BO,946.7999877929688,947.4000244140625,915.75,926.5499877929688,53824
2021-11-22,TATACHEM.BO,926.3499755859375,930.5,880.0499877929688,892.0,177220
2021-11-23,TATACHEM.BO,890.0,914.75,880.5999755859375,912.5499877929688,60075
2021-11-24,TATACHEM.BO,922.9000244140625,923.6500244140625,897.0499877929688,900.6500244140625,101907
2021-11-25,TATACHEM.BO,908.0,911.6500244140625,891.7000122070312,900.5999755859375,87018
2021-11-26,TATACHEM.BO,891.0,903.75,844.4000244140625,853.75,214398
2021-11-29,TATACHEM.BO,835.0,887.9500122070312,829.25,868.75,265174
2021-11-30,TATACHEM.BO,870.0,892.4500122070312,868.4000244140625,871.75,167863
2021-12-01,TATACHEM.BO,885.0,886.9500122070312,870.2999877929688,883.3499755859375,47631
2021-12-02,TATACHEM.BO,887.0,904.4500122070312,878.3499755859375,900.2999877929688,50844
2021-12-03,TATACHEM.BO,901.0,931.5499877929688,901.0,910.0,195658
2021-12-06,TATACHEM.BO,912.0,921.0,892.8499755859375,896.4000244140625,157116
2021-12-07,TATACHEM.BO,898.0,913.6500244140625,898.0,909.4500122070312,81672
2021-12-08,TATACHEM.BO,914.0,926.2000122070312,913.6500244140625,923.6500244140625,77182
2021-12-09,TATACHEM.BO,931.9500122070312,938.75,918.2999877929688,935.1500244140625,91784
2021-12-10,TATACHEM.BO,942.0,952.0,932.0,939.9000244140625,80554
2021-12-13,TATACHEM.BO,953.0,953.0,933.4000244140625,935.75,35022
2021-12-14,TATACHEM.BO,935.0,940.0999755859375,925.0499877929688,932.7000122070312,32083
2021-12-15,TATACHEM.BO,930.0,942.9500122070312,919.2999877929688,921.75,48009
2021-12-16,TATACHEM.BO,930.0,930.0,902.4000244140625,906.9000244140625,31955
2021-12-17,TATACHEM.BO,907.0,909.5499877929688,879.0,883.75,99911
2021-12-20,TATACHEM.BO,856.0,879.0,824.25,842.2999877929688,216791
2021-12-21,TATACHEM.BO,844.5,865.0,844.5,856.7000122070312,41751
2021-12-22,TATACHEM.BO,864.0,885.0,859.5,882.5,73181
2021-12-23,TATACHEM.BO,887.0,894.3499755859375,883.0,885.4500122070312,53886
2021-12-24,TATACHEM.BO,890.0,891.4500122070312,868.4500122070312,872.0,32786
2021-12-27,TATACHEM.BO,872.0,882.9000244140625,860.6500244140625,880.1500244140625,31541
2021-12-28,TATACHEM.BO,888.0,909.9500122070312,886.0,907.5499877929688,134277
2021-12-29,TATACHEM.BO,912.9500122070312,914.5499877929688,897.7000122070312,900.0999755859375,41578
2021-12-30,TATACHEM.BO,898.6500244140625,905.0999755859375,882.0,883.8499755859375,35871
2021-12-31,TATACHEM.BO,886.1500244140625,897.6500244140625,882.2999877929688,893.5999755859375,35226
2022-01-03,TATACHEM.BO,900.0,916.7999877929688,896.7000122070312,914.9000244140625,38950
2022-01-04,TATACHEM.BO,915.0,920.0,900.0,908.9000244140625,77290
2022-01-05,TATACHEM.BO,907.0,918.0,901.5499877929688,915.8499755859375,28653
2022-01-06,TATACHEM.BO,903.1500244140625,916.0,902.5,904.0499877929688,62425
2022-01-07,TATACHEM.BO,905.0,929.2999877929688,905.0,926.75,67384
2022-01-10,TATACHEM.BO,938.4000244140625,943.2999877929688,925.5999755859375,938.9500122070312,60191
2022-01-11,TATACHEM.BO,938.5999755859375,981.5999755859375,934.25,972.1500244140625,202657
2022-01-12,TATACHEM.BO,983.4500122070312,1001.75,975.5999755859375,992.4500122070312,118060
2022-01-13,TATACHEM.BO,998.0,1019.25,986.8499755859375,1013.5499877929688,141862
2022-01-14,TATACHEM.BO,1012.0499877929688,1049.1500244140625,1003.2999877929688,1028.3499755859375,127016
2022-01-17,TATACHEM.BO,1030.0,1034.550048828125,997.2000122070312,1029.75,120582
2022-01-18,TATACHEM.BO,1031.0,1041.8499755859375,1000.0499877929688,1005.25,137717
2022-01-19,TATACHEM.BO,998.0,1020.2000122070312,985.8499755859375,1011.1500244140625,73367
2022-01-20,TATACHEM.BO,1010.0,1016.7000122070312,993.4000244140625,998.4500122070312,41711
2022-01-21,TATACHEM.BO,988.0499877929688,995.8499755859375,960.25,965.25,374727
2022-01-24,TATACHEM.BO,961.0,961.5999755859375,903.3499755859375,912.0499877929688,182246
2022-01-25,TATACHEM.BO,904.0,922.5,888.4500122070312,919.2999877929688,53894
2022-01-27,TATACHEM.BO,911.0,915.9500122070312,891.4500122070312,909.9000244140625,101849
2022-01-28,TATACHEM.BO,918.9000244140625,956.25,918.9000244140625,942.5999755859375,157316
2022-01-31,TATACHEM.BO,964.9500122070312,964.9500122070312,931.6500244140625,933.7999877929688,78376
2022-02-01,TATACHEM.BO,934.0,956.4000244140625,926.0,952.8499755859375,103653
2022-02-02,TATACHEM.BO,951.5,974.4000244140625,951.5,966.7000122070312,84601
2022-02-03,TATACHEM.BO,968.9500122070312,980.3499755859375,962.0,966.5499877929688,73454
2022-02-04,TATACHEM.BO,966.5499877929688,971.9000244140625,950.75,957.4500122070312,73953
2022-02-07,TATACHEM.BO,980.0,980.0,946.5,953.2999877929688,40972
2022-02-08,TATACHEM.BO,954.0,959.9500122070312,916.3499755859375,927.9500122070312,116822
2022-02-09,TATACHEM.BO,936.25,973.0,934.5999755859375,967.5999755859375,79784
2022-02-10,TATACHEM.BO,971.7000122070312,975.0,955.75,959.2000122070312,155881
2022-02-11,TATACHEM.BO,972.0,972.0,911.6500244140625,914.3499755859375,148263
2022-02-15,TATACHEM.BO,891.0,915.0999755859375,870.0999755859375,912.2999877929688,148353
2022-02-16,TATACHEM.BO,919.7999877929688,921.8499755859375,899.0,905.2000122070312,57146
2022-02-17,TATACHEM.BO,903.5499877929688,916.25,894.0499877929688,897.75,68594
2022-02-18,TATACHEM.BO,890.3499755859375,902.6500244140625,884.0999755859375,886.75,55971
2022-02-21,TATACHEM.BO,890.0,890.5999755859375,872.0,874.75,61938
2022-02-22,TATACHEM.BO,851.0999755859375,873.8499755859375,850.0,868.2000122070312,61084
2022-02-23,TATACHEM.BO,875.0,881.5999755859375,862.1500244140625,864.9000244140625,44313
2022-02-24,TATACHEM.BO,837.0,847.75,782.0,785.4000244140625,343136
2022-02-25,TATACHEM.BO,791.0999755859375,836.9500122070312,791.0999755859375,827.0499877929688,128644
2022-02-28,TATACHEM.BO,826.0,845.9500122070312,813.5499877929688,841.6500244140625,103140
2022-03-02,TATACHEM.BO,838.0,858.75,827.9500122070312,855.5999755859375,116406
2022-03-03,TATACHEM.BO,865.0,898.3499755859375,865.0,889.9000244140625,134049
2022-03-04,TATACHEM.BO,880.0,888.75,858.8499755859375,862.7999877929688,128715
2022-03-07,TATACHEM.BO,834.5999755859375,857.0,831.0,849.5999755859375,181423
2022-03-08,TATACHEM.BO,848.0,876.0,841.25,870.0999755859375,123074
2022-03-09,TATACHEM.BO,874.0499877929688,894.6500244140625,871.9000244140625,890.3499755859375,88118
2022-03-10,TATACHEM.BO,917.3499755859375,925.3499755859375,895.7000122070312,910.7000122070312,100462
2022-03-11,TATACHEM.BO,911.9500122070312,929.0,904.7000122070312,925.4000244140625,152885
2022-03-14,TATACHEM.BO,937.9500122070312,938.5499877929688,917.25,931.75,56849
2022-03-15,TATACHEM.BO,937.5999755859375,940.1500244140625,914.5999755859375,920.1500244140625,39957
2022-03-16,TATACHEM.BO,922.5,944.5499877929688,922.5,937.5999755859375,37502
2022-03-17,TATACHEM.BO,945.0,948.9500122070312,932.75,939.2000122070312,28486
2022-03-21,TATACHEM.BO,947.7999877929688,954.6500244140625,936.9000244140625,939.8499755859375,33269
2022-03-22,TATACHEM.BO,932.1500244140625,959.9500122070312,926.2999877929688,954.7999877929688,87104
2022-03-23,TATACHEM.BO,952.2000122070312,968.4000244140625,946.9000244140625,962.0,209616
2022-03-24,TATACHEM.BO,962.0,974.4500122070312,955.0499877929688,972.4000244140625,110110
2022-03-25,TATACHEM.BO,975.0,985.5,967.7000122070312,975.25,114464
2022-03-28,TATACHEM.BO,982.9000244140625,982.9000244140625,951.5,957.9000244140625,147341
2022-03-29,TATACHEM.BO,959.0,989.5,957.9500122070312,987.3499755859375,136735
2022-03-30,TATACHEM.BO,998.0,998.0,980.0,983.5,38634
2022-03-31,TATACHEM.BO,987.0,989.5,970.6500244140625,974.5,28577
2022-04-01,TATACHEM.BO,970.1500244140625,994.5,970.1500244140625,987.0,150704
2022-04-04,TATACHEM.BO,990.0,1008.7999877929688,982.7999877929688,1001.4000244140625,110056
2022-04-05,TATACHEM.BO,1003.0,1014.9000244140625,999.5999755859375,1003.4500122070312,54497
2022-04-06,TATACHEM.BO,1002.0,1017.0,996.2000122070312,1000.5499877929688,108543
2022-04-07,TATACHEM.BO,1000.0,1009.5,978.0,981.0,73654
2022-04-08,TATACHEM.BO,981.0,1004.7000122070312,981.0,999.3499755859375,67677
2022-04-11,TATACHEM.BO,1000.0,1021.4500122070312,996.2999877929688,1006.4500122070312,68222
2022-04-12,TATACHEM.BO,1014.4000244140625,1014.4000244140625,962.0,974.9000244140625,64598
2022-04-13,TATACHEM.BO,981.5499877929688,990.0,974.2000122070312,976.9500122070312,59164
2022-04-18,TATACHEM.BO,960.0,989.9500122070312,953.0999755859375,987.1500244140625,64773
2022-04-19,TATACHEM.BO,990.0,1009.0,951.7999877929688,970.9500122070312,46834
2022-04-20,TATACHEM.BO,975.0,985.2000122070312,960.0,970.1500244140625,50859
2022-04-21,TATACHEM.BO,971.1500244140625,987.7999877929688,971.1500244140625,982.7999877929688,22373
2022-04-22,TATACHEM.BO,986.8499755859375,989.2000122070312,970.0,972.3499755859375,62219
2022-04-25,TATACHEM.BO,970.0,970.0,930.7999877929688,936.4500122070312,41911
2022-04-26,TATACHEM.BO,950.0,965.4000244140625,946.0499877929688,962.0499877929688,19698
2022-04-27,TATACHEM.BO,954.7999877929688,967.2999877929688,944.0,962.0999755859375,22654
2022-04-28,TATACHEM.BO,965.0,969.8499755859375,949.0,958.9500122070312,40891
2022-04-29,TATACHEM.BO,968.2999877929688,972.0,936.0499877929688,940.75,51982
2022-05-04,TATACHEM.BO,1040.949951171875,1053.75,1025.949951171875,1034.3499755859375,601018
2022-05-05,TATACHEM.BO,1040.0,1069.6500244140625,1038.050048828125,1046.0,112365
2022-05-06,TATACHEM.BO,1044.300048828125,1048.8499755859375,1027.75,1032.9000244140625,67269
2022-05-09,TATACHEM.BO,1015.0,1025.0,998.7999877929688,1006.7999877929688,107567
2022-05-10,TATACHEM.BO,998.0,1019.6500244140625,958.7000122070312,966.0999755859375,52268
2022-05-11,TATACHEM.BO,966.1500244140625,994.2000122070312,950.1500244140625,988.1500244140625,78794
2022-05-12,TATACHEM.BO,978.0,978.5499877929688,928.0,935.7999877929688,67569
2022-05-13,TATACHEM.BO,945.9500122070312,958.0,914.0,918.9500122070312,90993
2022-05-16,TATACHEM.BO,925.0,932.7000122070312,912.8499755859375,921.5499877929688,45496
2022-05-17,TATACHEM.BO,927.0,973.9500122070312,927.0,972.0499877929688,139366
2022-05-18,TATACHEM.BO,978.0,987.3499755859375,964.5999755859375,980.5,106133
2022-05-19,TATACHEM.BO,950.1500244140625,969.25,944.2000122070312,951.4500122070312,54697
2022-05-20,TATACHEM.BO,969.9500122070312,994.5999755859375,968.0,989.0499877929688,55832
2022-05-23,TATACHEM.BO,998.5,998.5,967.9000244140625,969.6500244140625,42600
2022-05-24,TATACHEM.BO,975.9000244140625,982.0499877929688,960.0,963.5499877929688,84499
2022-05-25,TATACHEM.BO,970.0,976.0,918.2999877929688,921.0,37395
2022-05-26,TATACHEM.BO,925.0,938.0,890.6500244140625,931.5,93289
2022-05-27,TATACHEM.BO,943.2000122070312,959.9000244140625,926.1500244140625,934.0499877929688,49516
2022-05-30,TATACHEM.BO,945.0499877929688,958.8499755859375,942.5499877929688,949.5499877929688,36838
2022-05-31,TATACHEM.BO,959.4000244140625,959.4000244140625,942.8499755859375,948.5999755859375,62907
2022-06-01,TATACHEM.BO,952.5,958.5,938.0,945.4500122070312,34920
2022-06-02,TATACHEM.BO,948.0,957.4000244140625,944.8499755859375,949.9500122070312,49949
2022-06-03,TATACHEM.BO,957.5999755859375,957.5999755859375,933.6500244140625,935.4000244140625,28417
2022-06-06,TATACHEM.BO,944.2999877929688,948.3499755859375,924.6500244140625,946.8499755859375,147574
2022-06-07,TATACHEM.BO,946.8499755859375,948.0,932.8499755859375,941.7000122070312,34348
2022-06-08,TATACHEM.BO,943.0,953.9500122070312,931.6500244140625,935.0999755859375,32466
2022-06-09,TATACHEM.BO,934.5,943.8499755859375,927.9000244140625,941.5999755859375,15044
2022-06-10,TATACHEM.BO,942.2999877929688,947.7000122070312,931.4000244140625,944.1500244140625,15471
2022-06-13,TATACHEM.BO,939.9500122070312,939.9500122070312,900.0999755859375,905.9500122070312,30369
2022-06-14,TATACHEM.BO,905.0,926.5,902.75,908.9500122070312,29970
2022-06-15,TATACHEM.BO,905.0,910.75,868.2000122070312,872.6500244140625,101998
2022-06-16,TATACHEM.BO,876.4000244140625,889.2999877929688,850.0,854.2000122070312,52949
2022-06-17,TATACHEM.BO,845.0,854.9500122070312,835.0,837.7000122070312,70664
2022-06-20,TATACHEM.BO,841.0,847.7999877929688,781.0999755859375,792.4500122070312,104492
2022-06-21,TATACHEM.BO,803.0,825.75,793.2000122070312,820.5999755859375,93576
2022-06-22,TATACHEM.BO,825.0,825.0,792.0,793.9500122070312,141527
2022-06-23,TATACHEM.BO,806.5,807.6500244140625,783.0,792.4500122070312,34639
2022-06-24,TATACHEM.BO,800.0,810.2000122070312,797.75,807.7999877929688,35427
2022-06-27,TATACHEM.BO,843.9000244140625,843.9000244140625,810.4500122070312,813.4500122070312,41663
2022-06-28,TATACHEM.BO,818.7000122070312,818.7000122070312,803.5499877929688,815.0499877929688,30264
2022-06-29,TATACHEM.BO,805.0,810.9000244140625,803.7999877929688,806.9500122070312,32211
2022-06-30,TATACHEM.BO,813.7000122070312,813.7000122070312,790.0,793.0,45588
2022-07-01,TATACHEM.BO,798.0,801.8499755859375,773.9000244140625,795.75,46965
2022-07-04,TATACHEM.BO,804.0,806.3499755859375,788.2000122070312,802.75,57052
2022-07-05,TATACHEM.BO,810.0,814.8499755859375,801.5499877929688,803.25,24943
2022-07-06,TATACHEM.BO,807.4000244140625,814.1500244140625,802.0,812.9500122070312,22531
2022-07-07,TATACHEM.BO,813.0,823.9500122070312,797.1500244140625,819.2999877929688,89172
2022-07-08,TATACHEM.BO,825.0,839.4000244140625,822.5499877929688,836.25,114574
2022-07-11,TATACHEM.BO,836.9500122070312,844.2000122070312,828.25,842.7999877929688,50812
2022-07-12,TATACHEM.BO,840.0,844.6500244140625,831.0999755859375,834.8499755859375,29369
2022-07-13,TATACHEM.BO,843.8499755859375,844.2000122070312,833.0,837.7000122070312,16692
2022-07-14,TATACHEM.BO,842.4000244140625,848.4000244140625,835.0999755859375,841.0999755859375,27357
2022-07-15,TATACHEM.BO,844.0,856.75,842.7000122070312,853.8499755859375,35877
2022-07-18,TATACHEM.BO,859.0,863.0,855.5999755859375,859.0,23417
2022-07-19,TATACHEM.BO,855.0,863.9500122070312,853.0,857.1500244140625,33038
2022-07-20,TATACHEM.BO,863.0,870.3499755859375,860.0499877929688,862.5499877929688,20802
2022-07-21,TATACHEM.BO,874.75,879.2999877929688,862.3499755859375,876.9500122070312,43755
2022-07-22,TATACHEM.BO,885.0,885.0,868.0,870.5499877929688,44334
2022-07-25,TATACHEM.BO,871.0499877929688,897.7000122070312,869.5,893.4000244140625,46940
2022-07-26,TATACHEM.BO,893.4000244140625,893.4000244140625,869.0,871.0499877929688,50932
2022-07-27,TATACHEM.BO,870.0,880.3499755859375,864.0999755859375,879.0499877929688,19007
2022-07-28,TATACHEM.BO,876.0499877929688,893.0,876.0499877929688,889.3499755859375,43182
2022-07-29,TATACHEM.BO,904.5999755859375,913.0999755859375,897.0499877929688,909.7000122070312,78743
2022-08-01,TATACHEM.BO,916.5999755859375,947.2000122070312,910.2000122070312,944.8499755859375,56175
2022-08-02,TATACHEM.BO,945.0,949.0,934.0,942.5999755859375,89163
2022-08-03,TATACHEM.BO,947.0,947.2999877929688,929.4500122070312,937.0499877929688,30539
2022-08-04,TATACHEM.BO,946.9000244140625,962.0,937.0,950.7999877929688,55071
2022-08-05,TATACHEM.BO,953.2000122070312,956.7999877929688,942.0,948.0999755859375,60531
2022-08-08,TATACHEM.BO,950.0,962.0999755859375,943.0,957.1500244140625,40800
2022-08-10,TATACHEM.BO,999.9500122070312,1086.300048828125,999.9500122070312,1074.25,760299
2022-08-11,TATACHEM.BO,1077.550048828125,1094.25,1066.300048828125,1075.300048828125,223681
2022-08-12,TATACHEM.BO,1071.449951171875,1159.949951171875,1069.199951171875,1119.699951171875,458260
2022-08-16,TATACHEM.BO,1122.0,1138.6500244140625,1105.0,1122.6500244140625,218608
2022-08-17,TATACHEM.BO,1127.800048828125,1145.199951171875,1099.699951171875,1107.75,147369
2022-08-18,TATACHEM.BO,1102.300048828125,1122.8499755859375,1086.550048828125,1117.25,184828
2022-08-19,TATACHEM.BO,1126.0,1182.4000244140625,1121.0,1124.9000244140625,402919
2022-08-22,TATACHEM.BO,1123.0,1123.0,1080.0,1087.300048828125,260151
2022-08-23,TATACHEM.BO,1079.949951171875,1107.199951171875,1063.050048828125,1101.550048828125,199471
2022-08-24,TATACHEM.BO,1105.1500244140625,1122.0,1083.0999755859375,1094.3499755859375,143023
2022-08-25,TATACHEM.BO,1102.75,1112.800048828125,1095.550048828125,1099.5,62376
2022-08-26,TATACHEM.BO,1112.0,1136.5999755859375,1104.5999755859375,1110.1500244140625,89369
2022-08-29,TATACHEM.BO,1075.0,1138.0,1060.0,1132.050048828125,123766
2022-08-30,TATACHEM.BO,1151.0,1151.0,1123.5999755859375,1129.449951171875,84032
2022-09-01,TATACHEM.BO,1128.949951171875,1144.5,1120.300048828125,1138.449951171875,65273
2022-09-02,TATACHEM.BO,1148.9000244140625,1161.449951171875,1115.0,1119.800048828125,82852
2022-09-05,TATACHEM.BO,1119.800048828125,1137.6500244140625,1115.0,1119.199951171875,74234
2022-09-06,TATACHEM.BO,1129.8499755859375,1132.449951171875,1111.4000244140625,1119.949951171875,123755
2022-09-07,TATACHEM.BO,1120.0,1133.5,1111.199951171875,1127.699951171875,30776
2022-09-08,TATACHEM.BO,1127.050048828125,1135.5,1108.4000244140625,1117.75,63025
2022-09-09,TATACHEM.BO,1120.0,1127.5,1108.8499755859375,1112.699951171875,42173
2022-09-12,TATACHEM.BO,1116.0,1163.5999755859375,1116.0,1159.199951171875,132746
2022-09-13,TATACHEM.BO,1174.949951171875,1194.0,1158.0999755859375,1160.550048828125,198579
2022-09-14,TATACHEM.BO,1149.0,1168.699951171875,1142.6500244140625,1155.949951171875,59519
2022-09-15,TATACHEM.BO,1156.0,1176.4000244140625,1136.0999755859375,1170.050048828125,120641
2022-09-16,TATACHEM.BO,1171.0999755859375,1171.0999755859375,1091.3499755859375,1105.300048828125,107323
2022-09-19,TATACHEM.BO,1113.8499755859375,1117.75,1090.0,1102.199951171875,211752
2022-09-20,TATACHEM.BO,1107.199951171875,1133.8499755859375,1107.199951171875,1112.9000244140625,47160
2022-09-21,TATACHEM.BO,1111.5,1120.800048828125,1090.6500244140625,1097.5,121131
2022-09-22,TATACHEM.BO,1085.050048828125,1157.0,1085.050048828125,1151.0999755859375,203467
2022-09-23,TATACHEM.BO,1152.050048828125,1161.699951171875,1128.0,1134.199951171875,134115
2022-09-26,TATACHEM.BO,1126.949951171875,1126.949951171875,1032.0,1063.4000244140625,202529
2022-09-27,TATACHEM.BO,1064.0,1076.5999755859375,1035.0999755859375,1067.25,158889
2022-09-28,TATACHEM.BO,1047.050048828125,1066.5999755859375,1043.449951171875,1047.1500244140625,55425
2022-09-29,TATACHEM.BO,1079.449951171875,1124.5,1071.9000244140625,1093.25,270744
2022-09-30,TATACHEM.BO,1079.3499755859375,1109.5999755859375,1050.0,1105.0,165250
2022-10-03,TATACHEM.BO,1091.050048828125,1131.800048828125,1083.0,1093.699951171875,269802
2022-10-04,TATACHEM.BO,1116.300048828125,1149.0,1107.1500244140625,1141.550048828125,139850
2022-10-06,TATACHEM.BO,1151.6500244140625,1154.3499755859375,1138.050048828125,1147.6500244140625,93020
2022-10-07,TATACHEM.BO,1147.9000244140625,1189.0,1140.0,1182.0,261635
2022-10-10,TATACHEM.BO,1165.0,1213.949951171875,1160.0,1199.699951171875,427461
2022-10-11,TATACHEM.BO,1210.0,1214.6500244140625,1160.75,1165.199951171875,375161
2022-10-12,TATACHEM.BO,1165.550048828125,1173.800048828125,1146.4000244140625,1162.949951171875,125241
2022-10-13,TATACHEM.BO,1160.5999755859375,1170.5,1138.5,1151.699951171875,81135
2022-10-14,TATACHEM.BO,1169.5999755859375,1176.550048828125,1141.0,1143.5999755859375,72377
2022-10-17,TATACHEM.BO,1143.5999755859375,1168.0,1130.3499755859375,1162.5,347743
2022-10-18,TATACHEM.BO,1173.550048828125,1179.550048828125,1154.0,1166.300048828125,83941
2022-10-19,TATACHEM.BO,1166.050048828125,1171.550048828125,1155.949951171875,1164.25,26666
2022-10-20,TATACHEM.BO,1158.3499755859375,1163.25,1146.5999755859375,1158.699951171875,37561
2022-10-21,TATACHEM.BO,1158.699951171875,1168.0999755859375,1137.5,1143.300048828125,48910
2022-10-24,TATACHEM.BO,1161.949951171875,1161.949951171875,1151.0,1157.0999755859375,11118
2022-10-25,TATACHEM.BO,1156.75,1185.800048828125,1151.0,1180.0999755859375,314700
2022-10-27,TATACHEM.BO,1185.0,1199.8499755859375,1173.5,1188.050048828125,52784
